FireNum, XStart, YStart, Acres
3870, 4574252.00, 3213159.00, 2518.00
3871, 4569972.00, 3216601.00, 3073.99
3872, 4525993.00, 3202407.00, 8369.46
3873, 4550199.00, 3218059.00, 1593.83
3874, 4575997.00, 3218857.00, 1687.73
3875, 4556035.00, 3210889.00, 3261.79
3876, 4521941.00, 3222353.00, 6822.58
3877, 4561496.00, 3225031.00, 3130.83
3878, 4572677.00, 3222495.00, 2891.13
3879, 4573926.00, 3254602.00, 2530.36
3880, 4571960.00, 3233857.00, 5903.35
3881, 4532871.00, 3253686.00, 2209.12
3882, 4557513.00, 3226530.00, 3434.76
3883, 4527577.00, 3232962.00, 3820.25
3884, 4542097.00, 3230119.00, 3904.27
3885, 4519950.00, 3254625.00, 59.31
3886, 4576679.00, 3204081.00, 84.02
3887, 4561748.00, 3234672.00, 3481.71
3888, 4564521.00, 3212447.00, 3812.84
3889, 4578100.00, 3256683.00, 1650.66
3890, 4584277.00, 3201886.00, 924.17
3891, 4584546.00, 3222235.00, 2994.92
3892, 4554279.00, 3225199.00, 1892.83
3893, 4533608.00, 3232885.00, 2466.11
3894, 4531165.00, 3235256.00, 2812.06
3895, 4520695.00, 3244247.00, 2433.99
3896, 4528810.00, 3198971.00, 3368.05
3897, 4523007.00, 3221103.00, 8423.82
3898, 4581456.00, 3201738.00, 711.66
3899, 4586288.00, 3197246.00, 259.46
3900, 4563373.00, 3214250.00, 983.48
3901, 4567744.00, 3236924.00, 4287.28
3902, 4540814.00, 3244730.00, 1398.62
3903, 4560867.00, 3198357.00, 1494.99
3904, 4540093.00, 3215524.00, 4163.73
3905, 4521558.00, 3224071.00, 5925.59
3906, 4583842.00, 3217384.00, 2253.60
3907, 4543722.00, 3212659.00, 1512.28
3908, 4558735.00, 3240040.00, 3274.15
3909, 4552291.00, 3257679.00, 867.34
3910, 4540201.00, 3244210.00, 1104.56
3911, 4580553.00, 3225646.00, 2614.37
3912, 4541970.00, 3260389.00, 1546.88
3913, 4546423.00, 3213252.00, 4324.34
3914, 4576118.00, 3242010.00, 2144.87
3915, 4586335.00, 3258529.00, 1529.58
3916, 4520665.00, 3226106.00, 785.80
3917, 4529497.00, 3258220.00, 59.31
3918, 4578260.00, 3203526.00, 607.88
3919, 4536679.00, 3239955.00, 3002.33
3920, 4528859.00, 3247391.00, 1895.30
3921, 4522491.00, 3217941.00, 1472.75
3922, 4580678.00, 3224064.00, 1732.21
3923, 4577239.00, 3223246.00, 3671.99
3924, 4549647.00, 3228289.00, 3358.16
3925, 4582797.00, 3237408.00, 2060.86
3926, 4548062.00, 3230264.00, 3536.08
3927, 4523947.00, 3249755.00, 2214.06
3928, 4573559.00, 3230336.00, 3649.75
3929, 4568051.00, 3259382.00, 2876.31
3930, 4543374.00, 3211594.00, 1116.92
3931, 4544548.00, 3252760.00, 1579.00
3932, 4581800.00, 3228814.00, 2602.02
3933, 4574512.00, 3207974.00, 1522.17
3934, 4558985.00, 3238941.00, 5947.83
3935, 4539053.00, 3199227.00, 1591.36
3936, 4578166.00, 3260243.00, 1324.48
3937, 4530685.00, 3243741.00, 3798.01
3938, 4570075.00, 3262387.00, 1406.03
3939, 4546902.00, 3225203.00, 5122.49
3940, 4581704.00, 3208885.00, 1435.68
3941, 4538965.00, 3218618.00, 8782.13
3942, 4575428.00, 3228278.00, 3274.15
3943, 4541323.00, 3227052.00, 4546.74
3944, 4530592.00, 3214637.00, 2221.48
3945, 4553456.00, 3217807.00, 1581.47
3946, 4529513.00, 3216976.00, 5730.37
3947, 4535806.00, 3201624.00, 3538.55
3948, 4564588.00, 3245726.00, 88.96
3949, 4568894.00, 3219370.00, 1803.87
3950, 4567557.00, 3254956.00, 3716.46
3951, 4561602.00, 3233363.00, 2901.02
3952, 4583482.00, 3254520.00, 2305.49
3953, 4526874.00, 3198100.00, 4129.13
3954, 4572806.00, 3233436.00, 5310.29
3955, 4566174.00, 3217189.00, 1532.05
3956, 4572567.00, 3224971.00, 3249.44
3957, 4529237.00, 3262148.00, 919.23
3958, 4562058.00, 3224966.00, 3358.16
3959, 4540116.00, 3233034.00, 3039.40
3960, 4531835.00, 3200587.00, 968.65
3961, 4580914.00, 3223773.00, 1776.69
3962, 4548244.00, 3261666.00, 2.47
3963, 4553443.00, 3229390.00, 5646.36
3964, 4559915.00, 3212903.00, 2451.29
3965, 4551160.00, 3235705.00, 3204.96
3966, 4565319.00, 3226909.00, 3452.06
3967, 4536280.00, 3212140.00, 775.91
3968, 4535976.00, 3237568.00, 1759.39
3969, 4520006.00, 3226105.00, 1151.51
3970, 4528326.00, 3217232.00, 7670.15
3971, 4564436.00, 3209990.00, 2644.03
3972, 4526664.00, 3243490.00, 4163.73
3973, 4527293.00, 3218689.00, 10529.16
3974, 4578981.00, 3217150.00, 2312.91
3975, 4528016.00, 3229691.00, 1519.70
3976, 4527437.00, 3229154.00, 1284.95
3977, 4548287.00, 3215714.00, 2421.63
3978, 4567700.00, 3250358.00, 425.02
3979, 4562228.00, 3198552.00, 1534.52
3980, 4572372.00, 3219490.00, 1873.06
3981, 4518220.00, 3228967.00, 2441.40
3982, 4526390.00, 3252063.00, 1324.48
3983, 4581519.00, 3214548.00, 1245.41
3984, 4541267.00, 3211930.00, 837.69
3985, 4578353.00, 3245058.00, 2396.92
3986, 4548666.00, 3255004.00, 832.75
3987, 4566102.00, 3258961.00, 1213.29
3988, 4560622.00, 3261451.00, 353.36
3989, 4529792.00, 3217094.00, 5799.56
3990, 4584971.00, 3231340.00, 1942.25
3991, 4584496.00, 3251571.00, 1835.99
3992, 4526794.00, 3218670.00, 10744.14
3993, 4557803.00, 3225571.00, 3113.53
3994, 4526084.00, 3237454.00, 3382.87
3995, 4583514.00, 3254970.00, 2634.14
3996, 4556082.00, 3195802.00, 484.33
3997, 4536084.00, 3212991.00, 934.06
3998, 4539647.00, 3244118.00, 1065.02
3999, 4540132.00, 3196039.00, 227.34
4000, 4548505.00, 3209954.00, 1672.90
4001, 4546473.00, 3200898.00, 3358.16
4002, 4532608.00, 3230216.00, 1470.28
4003, 4561668.00, 3231193.00, 2950.44
4004, 4529147.00, 3252201.00, 4101.95
4005, 4537528.00, 3254463.00, 2157.23
4006, 4564201.00, 3237495.00, 2332.67
4007, 4574224.00, 3217590.00, 1146.57
4008, 4561243.00, 3212050.00, 2863.95
4009, 4568841.00, 3251353.00, 133.44
4010, 4555643.00, 3216081.00, 2562.48
4011, 4564971.00, 3237398.00, 2545.19
4012, 4581305.00, 3261018.00, 1685.26
4013, 4524532.00, 3203097.00, 4148.90
4014, 4549198.00, 3219454.00, 2557.54
4015, 4580172.00, 3223500.00, 1784.10
4016, 4538441.00, 3238973.00, 2844.18
4017, 4539439.00, 3199838.00, 1714.91
4018, 4574757.00, 3222266.00, 3671.99
4019, 4550541.00, 3220834.00, 2088.04
4020, 4581859.00, 3216432.00, 2461.17
4021, 4584389.00, 3237091.00, 1976.84
4022, 4547567.00, 3214008.00, 3763.41
4023, 4536741.00, 3230530.00, 2604.49
4024, 4567360.00, 3233746.00, 6711.38
4025, 4558324.00, 3223283.00, 237.22
4026, 4541401.00, 3254444.00, 1146.57
4027, 4547397.00, 3251128.00, 1317.07
4028, 4574905.00, 3232367.00, 3177.78
4029, 4582116.00, 3235131.00, 2525.42
4030, 4535047.00, 3236904.00, 1549.35
4031, 4569210.00, 3197101.00, 983.48
4032, 4579568.00, 3235990.00, 4383.65
4033, 4585799.00, 3222961.00, 4185.97
4034, 4517739.00, 3250420.00, 1524.64
4035, 4584888.00, 3230583.00, 1796.46
4036, 4524102.00, 3254406.00, 2.47
4037, 4522730.00, 3247256.00, 1561.71
4038, 4584018.00, 3238231.00, 3350.75
4039, 4559749.00, 3239697.00, 5176.86
4040, 4541393.00, 3249381.00, 1648.19
4041, 4520042.00, 3218469.00, 3106.11
4042, 4552691.00, 3224627.00, 1220.70
4043, 4574451.00, 3207940.00, 1638.31
4044, 4578016.00, 3262859.00, 2327.73
4045, 4567352.00, 3234111.00, 6736.09
4046, 4538174.00, 3253803.00, 1304.72
4047, 4529687.00, 3200642.00, 1302.25
4048, 4585822.00, 3262378.00, 5708.13
4049, 4545029.00, 3222462.00, 9244.21
4050, 4520450.00, 3238901.00, 1554.29
4051, 4557204.00, 3198445.00, 2935.61
4052, 4526939.00, 3252315.00, 1509.81
4053, 4518304.00, 3247781.00, 2631.67
4054, 4550703.00, 3243912.00, 1393.67
4055, 4567860.00, 3227350.00, 1722.32
4056, 4534487.00, 3259514.00, 2703.33
4057, 4569341.00, 3197017.00, 943.94
4058, 4533428.00, 3253370.00, 1361.55
4059, 4517572.00, 3251381.00, 2142.40
4060, 4538902.00, 3261552.00, 2421.63
4061, 4563149.00, 3232197.00, 3620.09
4062, 4581395.00, 3259126.00, 1433.21
4063, 4578008.00, 3248553.00, 3904.27
4064, 4579886.00, 3258098.00, 1371.43
4065, 4565841.00, 3209943.00, 1905.18
4066, 4558211.00, 3237089.00, 4779.02
4067, 4539319.00, 3251075.00, 279.23
4068, 4553458.00, 3240900.00, 1633.37
4069, 4517567.00, 3243278.00, 1270.12
4070, 4577785.00, 3255453.00, 1994.14
4071, 4537633.00, 3216272.00, 2824.41
4072, 4534007.00, 3234593.00, 2821.94
4073, 4556158.00, 3238186.00, 143.32
4074, 4576529.00, 3250824.00, 4791.37
4075, 4575311.00, 3221136.00, 4307.05
4076, 4579330.00, 3227391.00, 1732.21
4077, 4524076.00, 3219980.00, 6951.07
4078, 4537175.00, 3217164.00, 2888.66
4079, 4547516.00, 3217813.00, 6980.73
4080, 4539374.00, 3218082.00, 9748.31
4081, 4567088.00, 3228657.00, 2678.62
4082, 4569902.00, 3228304.00, 3116.00
4083, 4544841.00, 3199361.00, 1408.50
4084, 4584053.00, 3210682.00, 2063.33
4085, 4543398.00, 3255178.00, 1077.38
4086, 4555986.00, 3224328.00, 1803.87
4087, 4583140.00, 3216944.00, 3083.88
4088, 4565176.00, 3233718.00, 5134.85
4089, 4581353.00, 3222377.00, 1821.17
4090, 4558584.00, 3206269.00, 1450.51
4091, 4520919.00, 3244512.00, 2295.61
4092, 4533351.00, 3199283.00, 2473.52
4093, 4582392.00, 3257924.00, 1205.87
4094, 4530879.00, 3242852.00, 3180.25
4095, 4583409.00, 3260609.00, 2537.77
4096, 4571428.00, 3221383.00, 3204.96
4097, 4529021.00, 3250877.00, 2503.18
4098, 4566276.00, 3211417.00, 2421.63
4099, 4552575.00, 3205542.00, 1440.62
4100, 4532813.00, 3247974.00, 3610.21
4101, 4535397.00, 3263071.00, 2340.09
4102, 4584250.00, 3232780.00, 3452.06
4103, 4553985.00, 3231587.00, 4645.58
4104, 4536802.00, 3216591.00, 1648.19
4105, 4547340.00, 3229590.00, 2589.66
4106, 4555113.00, 3250214.00, 622.71
4107, 4575170.00, 3248257.00, 3019.63
4108, 4551947.00, 3218775.00, 1524.64
4109, 4560574.00, 3218269.00, 3943.80
4110, 4575726.00, 3235862.00, 3130.83
4111, 4559721.00, 3233582.00, 2233.83
4112, 4537988.00, 3197629.00, 1057.61
4113, 4564910.00, 3251817.00, 1986.73
4114, 4521352.00, 3219420.00, 4717.24
4115, 4529671.00, 3216500.00, 4998.94
4116, 4571721.00, 3233444.00, 6622.42
4117, 4584422.00, 3222684.00, 4104.42
4118, 4574616.00, 3234216.00, 3993.22
4119, 4529221.00, 3217578.00, 6224.58
4120, 4572924.00, 3240295.00, 1658.08
4121, 4538947.00, 3252461.00, 4.94
4122, 4576294.00, 3227102.00, 3679.40
4123, 4566392.00, 3228871.00, 2560.01
4124, 4543543.00, 3236655.00, 652.36
4125, 4562960.00, 3235762.00, 2317.85
4126, 4559581.00, 3218224.00, 3195.07
4127, 4575781.00, 3256763.00, 2125.11
4128, 4541935.00, 3231202.00, 3805.42
4129, 4538024.00, 3199147.00, 1176.22
4130, 4530241.00, 3199798.00, 1962.02
4131, 4567507.00, 3243876.00, 5779.79
4132, 4585667.00, 3216172.00, 1996.61
4133, 4563079.00, 3229552.00, 2317.85
4134, 4566136.00, 3218960.00, 2992.45
4135, 4572222.00, 3260852.00, 768.50
4136, 4518128.00, 3217874.00, 1613.60
4137, 4547861.00, 3251698.00, 1396.15
4138, 4584493.00, 3217065.00, 3328.51
4139, 4527658.00, 3205689.00, 3007.27
4140, 4560523.00, 3262122.00, 380.54
4141, 4538861.00, 3223942.00, 2.47
4142, 4581058.00, 3246261.00, 1798.93
4143, 4568673.00, 3214799.00, 1223.17
4144, 4548555.00, 3219512.00, 5179.33
4145, 4550842.00, 3225413.00, 2582.25
4146, 4549856.00, 3218096.00, 2031.21
4147, 4586305.00, 3219943.00, 2594.61
4148, 4577966.00, 3246520.00, 3113.53
4149, 4572724.00, 3221268.00, 1880.47
4150, 4561091.00, 3230597.00, 2068.27
4151, 4531436.00, 3246973.00, 2177.00
4152, 4575633.00, 3254533.00, 1653.14
4153, 4572502.00, 3214247.00, 3046.81
4154, 4540981.00, 3229399.00, 5386.90
4155, 4574639.00, 3220594.00, 3390.29
4156, 4552442.00, 3227268.00, 3237.08
4157, 4564102.00, 3211986.00, 4294.69
4158, 4570410.00, 3251087.00, 2088.04
4159, 4575895.00, 3243269.00, 2972.68
4160, 4539423.00, 3260267.00, 1868.12
4161, 4582172.00, 3257926.00, 1359.08
4162, 4572108.00, 3215327.00, 3882.03
4163, 4541441.00, 3199321.00, 1200.93
4164, 4585572.00, 3263020.00, 5317.71
4165, 4576195.00, 3239246.00, 533.75
4166, 4525830.00, 3231077.00, 1917.54
4167, 4563620.00, 3208508.00, 2938.08
4168, 4517466.00, 3204410.00, 4.94
4169, 4585460.00, 3261107.00, 5325.12
4170, 4526164.00, 3215086.00, 3983.34
4171, 4580888.00, 3229364.00, 3219.78
4172, 4566892.00, 3197737.00, 1425.80
4173, 4563874.00, 3258184.00, 790.74
4174, 4567814.00, 3260410.00, 2582.25
4175, 4581919.00, 3253438.00, 3261.79
4176, 4570580.00, 3247857.00, 2868.89
4177, 4569384.00, 3215076.00, 1336.84
4178, 4566902.00, 3258700.00, 2226.42
4179, 4536775.00, 3198338.00, 1121.86
4180, 4535227.00, 3230871.00, 3291.44
4181, 4577074.00, 3260386.00, 956.30
4182, 4544258.00, 3216772.00, 7368.68
4183, 4532240.00, 3242182.00, 313.82
4184, 4555207.00, 3231660.00, 2073.21
4185, 4534477.00, 3247108.00, 2115.22
4186, 4563906.00, 3208459.00, 2849.13
4187, 4558259.00, 3229097.00, 2661.32
4188, 4574510.00, 3256116.00, 3264.26
4189, 4578481.00, 3260856.00, 1492.52
4190, 4545264.00, 3252413.00, 2028.74
4191, 4551964.00, 3233065.00, 3684.34
4192, 4559280.00, 3238382.00, 3790.60
4193, 4532522.00, 3230868.00, 1601.24
4194, 4518587.00, 3244528.00, 2490.82
4195, 4572948.00, 3233676.00, 4677.70
4196, 4558102.00, 3196862.00, 1643.25
4197, 4577533.00, 3256696.00, 1850.82
4198, 4540120.00, 3217902.00, 10188.15
4199, 4558122.00, 3225903.00, 3281.56
4200, 4571158.00, 3228468.00, 2745.34
4201, 4581862.00, 3225008.00, 2219.01
4202, 4532510.00, 3221524.00, 12036.50
4203, 4553545.00, 3216965.00, 1870.59
4204, 4563573.00, 3196962.00, 1173.75
4205, 4581081.00, 3217344.00, 2261.01
4206, 4578424.00, 3252590.00, 1697.61
4207, 4562984.00, 3233300.00, 2384.57
4208, 4530225.00, 3224882.00, 22316.09
4209, 4577189.00, 3207870.00, 1648.19
4210, 4584412.00, 3259262.00, 2036.15
4211, 4523067.00, 3248008.00, 1356.61
4212, 4579840.00, 3247758.00, 2871.36
4213, 4518270.00, 3248204.00, 2241.25
4214, 4586058.00, 3200224.00, 333.59
4215, 4572778.00, 3206789.00, 1134.21
4216, 4581190.00, 3251245.00, 1450.51
4217, 4539319.00, 3230058.00, 4089.59
4218, 4520183.00, 3261647.00, 469.50
4219, 4551437.00, 3203718.00, 884.64
4220, 4537884.00, 3253439.00, 1396.15
4221, 4537643.00, 3214895.00, 1537.00
4222, 4552956.00, 3249157.00, 373.13
4223, 4526286.00, 3232382.00, 3019.63
4224, 4582195.00, 3260951.00, 1425.80
4225, 4555385.00, 3224154.00, 1630.90
4226, 4530046.00, 3211147.00, 175.44
4227, 4570649.00, 3221224.00, 5441.26
4228, 4545612.00, 3212136.00, 2589.66
4229, 4569359.00, 3217139.00, 3004.80
4230, 4582663.00, 3261313.00, 1413.44
4231, 4581060.00, 3252079.00, 1774.22
4232, 4539080.00, 3232541.00, 4539.33
4233, 4519861.00, 3245330.00, 2359.86
4234, 4525212.00, 3199609.00, 6160.34
4235, 4585886.00, 3223293.00, 3822.72
4236, 4543496.00, 3225239.00, 2359.86
4237, 4580419.00, 3259569.00, 1373.91
4238, 4532820.00, 3234464.00, 981.01
4239, 4558622.00, 3227615.00, 3390.29
4240, 4563262.00, 3216905.00, 1292.36
4241, 4572118.00, 3246890.00, 2809.59
4242, 4546205.00, 3211301.00, 2075.69
4243, 4561831.00, 3239302.00, 2735.46
4244, 4577426.00, 3216110.00, 1124.33
4245, 4570623.00, 3256517.00, 686.95
4246, 4573267.00, 3247379.00, 2695.92
4247, 4580455.00, 3225306.00, 2594.61
4248, 4545999.00, 3215043.00, 3170.36
4249, 4550294.00, 3250189.00, 39.54
4250, 4526281.00, 3251802.00, 1302.25
4251, 4562327.00, 3196012.00, 598.00
4252, 4518693.00, 3202348.00, 1203.40
4253, 4557489.00, 3209637.00, 4581.33
4254, 4571197.00, 3232656.00, 6066.44
4255, 4529727.00, 3242392.00, 3469.36
4256, 4565308.00, 3232035.00, 6031.84
4257, 4557910.00, 3228677.00, 2901.02
4258, 4545550.00, 3208442.00, 1317.07
4259, 4583644.00, 3251876.00, 1366.49
4260, 4555870.00, 3207942.00, 2404.34
4261, 4580726.00, 3216010.00, 2265.96
4262, 4533395.00, 3214009.00, 27.18
4263, 4537451.00, 3254117.00, 2130.05
4264, 4533317.00, 3245453.00, 1094.68
4265, 4523189.00, 3206038.00, 1084.79
4266, 4558436.00, 3237038.00, 5923.12
4267, 4577221.00, 3249734.00, 5952.77
4268, 4527859.00, 3236749.00, 3123.41
4269, 4528991.00, 3228911.00, 899.46
4270, 4542722.00, 3229370.00, 4974.23
4271, 4524389.00, 3235790.00, 726.49
4272, 4526435.00, 3199240.00, 5564.81
4273, 4541709.00, 3200395.00, 1267.65
4274, 4570496.00, 3216304.00, 4173.61
4275, 4543337.00, 3253703.00, 808.03
4276, 4523712.00, 3255930.00, 1144.10
4277, 4548543.00, 3211810.00, 2992.45
4278, 4535550.00, 3254631.00, 2004.02
4279, 4558394.00, 3218917.00, 2876.31
4280, 4562611.00, 3217619.00, 1818.70
4281, 4584300.00, 3230498.00, 1776.69
4282, 4548384.00, 3229738.00, 2463.64
4283, 4530938.00, 3239404.00, 704.25
4284, 4564675.00, 3241143.00, 1939.78
4285, 4527039.00, 3251815.00, 1660.55
4286, 4552144.00, 3263016.00, 2.47
4287, 4565722.00, 3241811.00, 5013.77
4288, 4531416.00, 3219173.00, 5559.87
4289, 4557200.00, 3220484.00, 3338.39
4290, 4519683.00, 3250540.00, 3654.69
4291, 4581132.00, 3227717.00, 1984.26
4292, 4545527.00, 3233047.00, 4559.09
4293, 4552778.00, 3252920.00, 2.47
4294, 4562400.00, 3233897.00, 2419.16
4295, 4543367.00, 3261414.00, 192.74
4296, 4542167.00, 3216451.00, 7017.79
4297, 4575471.00, 3259375.00, 2480.94
4298, 4538484.00, 3216015.00, 3429.82
4299, 4567836.00, 3246958.00, 998.31
4300, 4546670.00, 3237395.00, 148.26
4301, 4579389.00, 3216702.00, 2762.64
4302, 4583425.00, 3261590.00, 2342.56
4303, 4529873.00, 3219931.00, 11502.76
4304, 4525156.00, 3223276.00, 12379.98
4305, 4586110.00, 3219099.00, 2772.52
4306, 4570226.00, 3238961.00, 11841.29
4307, 4580771.00, 3225018.00, 2433.99
4308, 4563179.00, 3222244.00, 956.30
4309, 4527573.00, 3205029.00, 5787.21
4310, 4568847.00, 3262304.00, 1304.72
4311, 4561947.00, 3215216.00, 1129.27
4312, 4537597.00, 3237220.00, 2092.98
4313, 4545517.00, 3261482.00, 1077.38
4314, 4570174.00, 3214725.00, 2693.45
4315, 4523842.00, 3217305.00, 3644.80
4316, 4556055.00, 3197022.00, 1200.93
4317, 4520803.00, 3218355.00, 3442.18
4318, 4526083.00, 3214271.00, 2599.55
4319, 4544486.00, 3216411.00, 6024.43
4320, 4568549.00, 3237582.00, 8591.85
4321, 4534191.00, 3224708.00, 18305.57
4322, 4527719.00, 3251732.00, 2216.54
4323, 4573328.00, 3252655.00, 1835.99
4324, 4581883.00, 3217539.00, 1934.84
4325, 4518566.00, 3201342.00, 892.05
4326, 4567539.00, 3204010.00, 1934.84
4327, 4586073.00, 3216875.00, 2149.82
4328, 4548399.00, 3228448.00, 1749.51
4329, 4542458.00, 3257631.00, 61.78
4330, 4558126.00, 3225862.00, 3185.19
4331, 4552249.00, 3205256.00, 1198.46
4332, 4520411.00, 3238707.00, 1517.23
4333, 4558494.00, 3227089.00, 3988.28
4334, 4554312.00, 3210185.00, 5053.31
4335, 4584782.00, 3236092.00, 3442.18
4336, 4543627.00, 3229173.00, 3024.57
4337, 4559678.00, 3232766.00, 2438.93
4338, 4535995.00, 3224528.00, 12194.65
4339, 4546354.00, 3231811.00, 3909.21
4340, 4566760.00, 3260384.00, 1527.11
4341, 4572815.00, 3227133.00, 2068.27
4342, 4539038.00, 3255477.00, 14.83
4343, 4534293.00, 3224752.00, 18157.30
4344, 4570384.00, 3220137.00, 5342.42
4345, 4583120.00, 3250367.00, 1015.60
4346, 4575680.00, 3227845.00, 3741.18
4347, 4574449.00, 3225844.00, 3182.72
4348, 4520597.00, 3221487.00, 2846.65
4349, 4533141.00, 3249287.00, 3662.10
4350, 4581868.00, 3261478.00, 1608.66
4351, 4566920.00, 3210060.00, 1976.84
4352, 4581378.00, 3250221.00, 1025.49
4353, 4566714.00, 3222568.00, 5302.88
4354, 4559603.00, 3208203.00, 2582.25
4355, 4531457.00, 3257583.00, 2478.47
4356, 4571158.00, 3258022.00, 914.29
4357, 4540036.00, 3203939.00, 3489.13
4358, 4562819.00, 3234753.00, 3083.88
4359, 4557700.00, 3220178.00, 2117.69
4360, 4525339.00, 3199424.00, 5989.83
4361, 4572552.00, 3220420.00, 2167.11
4362, 4568311.00, 3224530.00, 1643.25
4363, 4527152.00, 3260966.00, 111.20
4364, 4533287.00, 3235343.00, 1952.13
4365, 4559865.00, 3236639.00, 6259.18
4366, 4557281.00, 3228098.00, 2387.04
4367, 4563919.00, 3234202.00, 3718.94
4368, 4552596.00, 3216325.00, 2088.04
4369, 4529084.00, 3219045.00, 7801.12
4370, 4555619.00, 3263240.00, 7.41
4371, 4548058.00, 3215163.00, 2794.76
4372, 4572664.00, 3236056.00, 3760.94
4373, 4536300.00, 3225148.00, 12073.57
4374, 4534805.00, 3220049.00, 4289.75
4375, 4560137.00, 3209437.00, 3812.84
4376, 4532528.00, 3225600.00, 17964.56
4377, 4579121.00, 3239140.00, 6259.18
4378, 4557717.00, 3205868.00, 1559.23
4379, 4555792.00, 3213448.00, 2283.25
4380, 4560493.00, 3201667.00, 785.80
4381, 4574696.00, 3207113.00, 1168.81
4382, 4560284.00, 3207171.00, 2256.07
4383, 4533504.00, 3199051.00, 2322.79
4384, 4571352.00, 3230759.00, 3489.13
4385, 4567812.00, 3259237.00, 3098.70
4386, 4517784.00, 3216824.00, 815.45
4387, 4580527.00, 3247627.00, 2508.12
4388, 4524794.00, 3200185.00, 6009.60
4389, 4535217.00, 3228107.00, 1282.48
4390, 4530699.00, 3220799.00, 12901.37
4391, 4556835.00, 3220556.00, 3669.51
4392, 4576922.00, 3248834.00, 4937.17
4393, 4540770.00, 3243785.00, 1124.33
4394, 4528891.00, 3241379.00, 1920.01
4395, 4548392.00, 3257009.00, 150.73
4396, 4557084.00, 3233201.00, 4.94
4397, 4520340.00, 3246227.00, 2651.44
4398, 4564268.00, 3218152.00, 2463.64
4399, 4539933.00, 3198847.00, 1176.22
4400, 4563779.00, 3206947.00, 1635.84
4401, 4579997.00, 3262531.00, 2196.77
4402, 4522956.00, 3196268.00, 953.83
4403, 4523582.00, 3250924.00, 2525.42
4404, 4569220.00, 3213734.00, 664.71
4405, 4535309.00, 3212082.00, 929.12
4406, 4540960.00, 3243958.00, 1265.18
4407, 4556858.00, 3231098.00, 3170.36
4408, 4538617.00, 3202160.00, 1621.01
4409, 4579718.00, 3214349.00, 474.44
4410, 4582636.00, 3235109.00, 2162.17
4411, 4573261.00, 3206532.00, 1151.51
4412, 4541767.00, 3203037.00, 2513.06
4413, 4518869.00, 3261283.00, 402.78
4414, 4557482.00, 3253104.00, 862.40
4415, 4526435.00, 3215156.00, 4129.13
4416, 4570988.00, 3219938.00, 3363.10
